Uniprot,Means.2Moderate,Means.3Extreme,Means.4Recovery,Means.5ControlA
Q0DZE5,-0.013432861,-0.093558307,-0.093314722,-0.012311491
Q0DWC9,#NUM!,-0.083399943,#NUM!,-0.062709486
Q6K6Q8,0.042479019,0.081796073,0.095524726,-0.031213677
Q6I5R5,0.080494761,0.737616741,0.297114199,-0.029354476
Q6I5H3,-0.054714732,-0.038381791,-0.054634148,-0.043543077
Q6H883,-0.02646449,-0.016128403,0.008380549,-0.012740132
Q6H4V1,0.015231605,0.289972819,0.00588604,-0.011753532
Q6H4H5,-0.062469293,0.165972234,0.012093293,0.009448159
Q6H8D7,0.104058593,0.07983839,0.074252565,0.101838429
Q6H5W0,0.018657565,-0.053013704,-0.012268502,0.029533522
Q6H748,0.058283726,0.039032156,0.068146464,0.043660843
Q0DYZ8,0.01603739,0.077554088,0.021022732,0.006917869
Q0E3K5,-0.038013663,-0.098485405,-0.020896826,-0.029870163
B9F6E8,-0.007388817,-0.091040892,-0.021663435,-0.029263772
Q6EN75,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6EUQ5,0.033933881,0.028157307,0.008692887,0.010330247
C7IYN4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6EUS1,0.098033301,0.042351857,0.044814031,0.063278347
Q6EUN5,0.018749436,0.011595639,-0.007800217,-0.00191048
Q6ETS8,-0.019876392,-0.030911638,-0.049018612,0.002096204
Q6ES90,-0.038425372,-0.060474774,-0.086030891,-0.035686144
Q6EQX0,0.026701384,0.015148518,0.031838904,-0.024496843
Q6EQN5,0.081199128,0.022124409,-0.005051984,0.019848739
Q6EPJ0,-0.04789445,-0.03048001,0.06009931,0.015824487
Q6EPH4,0.168634609,0.180774017,0.113765484,0.017329971
Q6F3B3,-0.052721399,-0.074885772,-0.052255605,-0.023047384
Q6AV54,0.018604555,0.051584635,0.015485127,-0.007512438
Q6AV23,0.051634432,0.024655216,0.026306458,-0.004232915
Q69LB5,0.03403661,0.000811702,-0.004638779,-0.033847071
Q69RJ0,-0.005386049,-0.026768159,0.013793911,-0.030379443
Q7X7X0,0.038294536,0.037877001,-0.032835996,-0.014620356
Q69LC0,-0.00044789,-0.015929848,-0.010475038,-0.03197001
Q69LE4,0.055747309,-0.002071576,0.005328347,0.039968112
Q69LM5,0.000530035,0.012024087,0.021870083,-0.006363122
Q6AV19,0.026622088,0.022580851,0.049600294,0.003529835
Q6ASU8,0.013627969,0.049465836,0.013765721,-0.007148808
Q0DNU9,-0.014289367,-0.003616225,0.002960165,-0.010048044
Q69WH9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0DCI1,0.049633386,0.134123985,0.023516241,-0.020559988
Q69QF7,0.048766905,0.022935807,-0.019944394,-0.014411865
Q0J0C4,-0.062490362,0.02344724,-0.028411582,-0.074519853
Q69MT5,-0.051281243,0.023748264,-0.123312183,0.038777047
Q6AVK0,-0.013197789,0.028030277,-0.011527098,-0.019352768
Q6AVA4,0.003914017,-0.023298997,0.003638565,-0.002515597
Q6ATD3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6ASR0,-0.031474654,0.025321444,-0.033711836,-0.004742686
Q69II5,-0.025061036,-0.023343596,-0.022407651,-0.033105112
A3ACE6,0.038292732,0.099366147,0.034412859,0.068200559
Q69Y99,-0.035218629,-0.007717767,-0.000224551,-0.024553905
Q69TJ3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0DDY1,-0.015351511,-0.006922621,0.0012207,0.00907285
Q69MX5,0.00996865,-0.042244518,-0.016575112,-0.018073856
Q69LW4,0.041967462,0.008516205,0.019602802,0.001753627
Q67U29,-0.339141154,-0.33749679,-0.368837255,-0.447974647
Q67W57,0.033941179,-0.001126159,0.032824684,0.031374422
Q67VQ4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q67VM2,-0.048512779,-0.031932589,-0.038753652,-0.031487616
Q67UH4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q67UE5,-0.024033266,-0.025806187,-0.029819037,-0.017342847
Q67TV4,0.042579005,0.025195951,0.026716586,0.06389131
Q688Q8,-0.058069798,-0.077939101,-0.001747666,-0.073641793
Q688M9,0.016047546,0.001131924,0.004296585,0.011673423
Q658F4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q657P0,0.003501772,-0.043596643,-0.002318144,-0.018792109
Q657L8,-0.008013233,-0.082769561,-0.028089723,-0.009311118
Q655S1,-0.009938526,-0.025166606,0.007605572,-0.040994185
Q651P2,0.010132863,0.007983273,-0.035886954,-0.024885093
Q0IZF1,-0.042848543,0.14314478,0.066719667,-0.001284079
Q656N0,0.056857608,-0.03370999,0.063207666,0.000547755
Q655N4,-0.016600221,-0.100270255,-0.047260797,0.001183222
Q655K8,0.000552617,-0.034480486,0.027249365,-0.036579437
Q653F6,0.005962924,0.053275733,-0.000900486,0.00082698
Q653G8,-0.059831363,0.013734815,-0.057755848,0.008394009
B9FHD6,0.00026139,0.033593164,0.003262821,0.021786492
Q65XE0,0.00144688,0.038943701,-0.017753932,0.004060388
Q65X81,0.090719352,-0.008027041,0.030536872,-0.00399698
C7J2U1,0.026003323,0.003707549,-0.09920682,0.071935957
Q65WW4,0.036928823,0.022301149,0.059457477,-0.005014466
Q8H6H4,0.036044544,-0.076531159,-0.037506761,0.128773355
Q60DM0,-0.046371564,-0.017107736,-0.04680555,-0.090514344
Q60DL9,0.056116345,0.067788525,0.087993062,0.066183327
Q60EM8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5ZE07,-0.028918409,-0.061794295,-0.035071739,-0.024332083
Q0JIZ1,-0.020139652,0.047853925,0.058011088,-0.004580235
Q5ZBJ1,0.085006233,0.034501693,0.131539402,0.075134691
Q5ZD97,-0.009769916,0.130813078,-0.029489525,0.019320003
Q5ZBW9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5Z5T3,-0.115665647,0.024758074,-0.119668373,-0.089534244
Q5ZCN0,0.025591047,0.025064336,0.036529225,0.00707782
Q5ZC72,0.011356159,-0.059416644,-0.007039023,-0.030668925
Q0JJ01,-0.032058945,-0.146997759,-0.061910487,-0.047196872
Q5ZA15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5Z9S4,0.020307042,0.005984173,0.013430137,-0.012131088
Q5Z9H5,0.006572682,-0.067130467,-0.029879954,-0.002411917
Q5Z876,0.003412628,-0.05622108,-0.041014449,0.01855973
Q5Z7T2,0.011397248,-0.028460924,-0.004946222,0.02041184
Q0JBF1,0.016209592,-0.014672135,0.022777254,-0.035391975
Q0JQS5,-0.000197895,0.035757441,0.045019486,-0.015222924
Q5ZDI6,0.010096352,-0.005431916,0.035820807,0.029852713
Q5ZD71,-0.03596991,-0.037296619,-0.058670061,-0.040091839
Q5Z604,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5Z5B8,-0.039845433,-0.037451252,0.024555613,-0.019931184
Q5WML8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5WN02,-0.016293526,-0.017177144,-0.016341483,-0.021516976
Q5W660,-0.000392458,-0.155507616,0.000257004,0.052763373
Q5W6C5,0.037125351,0.078730251,0.037066924,0.034662732
Q5VS73,0.102813214,0.081179525,0.0600001,0.090962617
Q5VS63,-0.040961143,-0.016837998,-0.04650802,-0.0020831
Q5VRL2,-0.011283205,-0.035127852,-0.054739291,-0.070179529
Q5VM87,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5VR38,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5VR53,-0.075378369,0.075454797,0.022971232,0.005086465
Q8S2H5,-0.012459078,0.129107484,0.054820466,0.003244615
Q5VP52,-0.00050789,-0.012766689,-0.026306356,0.010780248
Q5VMA1,0.204251464,0.133222281,0.210683452,0.089350984
Q5VRI0,-0.086819977,-0.108089337,-0.061724222,-0.092906815
Q5U1T1,-0.016357754,-0.064441886,-0.02372448,-0.023565954
Q5JMS4,-0.080431967,-0.046821124,-0.007844616,-0.012889869
Q5U1M2,0.071357509,-0.012394054,0.007424051,0.041242371
Q5U1H6,-0.195090186,-0.490867318,0.03772503,0.009092612
Q0IMX5,0.063856041,0.000101023,0.037613062,0.048749314
Q5TKH9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0DGD7,-0.013344938,-0.08769998,-0.038926707,-0.010646982
Q5SML0,0.067674187,0.055724374,0.042759635,0.065983186
A3B8V4,-0.024457974,0.049563366,-0.019735344,-0.065609542
Q5SMW6,0.053228313,0.065421799,0.06667641,0.00369952
Q0JKR1,-0.007998945,-0.009715772,0.020791299,0.007036227
Q0JPK7,-0.003350125,0.016324078,0.055429719,0.025369679
Q5QN95,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5QMH4,0.050155917,-0.112722115,-0.000528893,0.037254514
Q5QMD5,-0.016935567,0.026834277,-0.009218992,0.005107382
E0X6U7,-0.064688683,-0.027968397,-0.098107002,0.016595947
Q7XMK5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0JNR2,-0.002623142,0.133119917,-0.013291049,-0.009999095
Q5NBD5,-0.046842094,0.002147965,0.011252162,-0.039098584
Q5NAW2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5NAG4,-0.008426235,-0.05498642,-0.033196659,0.033980807
Q5N8E4,-0.052901461,-0.029127219,0.006299281,-0.080395407
Q5N9S2,0.016163864,0.023435014,-0.011299942,-0.002228806
Q5N7I5,0.014666649,-0.039700335,0.027159627,-0.011740107
Q5N8K4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9EYX4,-0.020718454,0.00928277,-0.036840399,-0.065690306
Q5N713,-0.033668104,0.01966016,-0.046743484,-0.038742202
Q5N8N4,0.022416552,-0.014438272,0.012167678,-0.007091933
Q8L4L4,-0.027117678,-0.002763097,-0.029107705,-0.011545887
B7EF01,0.003718555,-0.179702357,-0.052487772,0.041229563
Q94H84,-0.043203055,0.023632461,-0.057164851,-0.027296278
B9EUL4,0.014232505,-0.053598798,0.014491579,-0.090819816
Q75L87,-0.064945116,-0.173026442,-0.120625097,-0.030343854
Q9FW31,0.298192316,-0.356690216,-0.40961083,-0.023249338
Q5JNG2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5JMD7,0.034574042,0.06164948,0.043702296,0.018071091
Q5JLX7,-0.002639534,0.023035932,0.008240768,0.012506698
Q5JK67,-0.010444682,-0.066185312,0.017056923,-0.044245095
Q5JJM8,0.018118994,-0.002098987,-0.002978615,0.004979537
Q5JN26,0.008202278,-0.025897723,0.013014549,0.045708914
Q5JMU4,0.012085296,0.068807682,0.067288911,0.024215461
Q7XPH4,0.059408518,0.017908513,0.049975136,0.028619247
Q5D214,-0.027307452,0.074977933,0.006602397,-0.027651486
Q53Q95,-0.004388372,0.034432795,0.020256026,-0.00875862
Q53QA4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q53MN9,-0.442672994,-0.071984382,-0.047045253,-0.103458206
Q53PC7,-0.003751395,-0.022100507,-0.026862064,-0.020990605
Q53LU9,-0.036297992,-0.034401317,-0.036144701,-0.033193994
Q53PL0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q53KW1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q53RC0,-0.14525507,0.034712961,-0.05298919,-0.022803984
Q53RP2,0.097550984,-0.004803381,0.046516715,0.051282053
Q53N82,0.023935291,-0.014069288,0.039990261,-0.019162145
Q53M91,0.011999101,0.037953258,0.039040096,-0.018084124
Q53ML9,0.039887558,0.006195105,0.029212286,0.070273926
Q53ML8,-0.009635373,-0.018840991,-0.044189401,-0.029254923
Q53NS3,0.012537265,0.007019386,-0.019420598,-0.04453563
Q53P32,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2RA28,0.020287723,0.039506633,0.123601406,0.004822216
Q53NB5,-0.080949559,0.12029118,-0.042005118,-0.080622599
Q53L03,-0.032771725,-0.060871131,-0.054178445,-0.050370421
Q53J68,-0.313318227,-0.015782225,-0.163621073,-0.122224683
Q7XQP4,0.024153438,0.029632638,0.007089678,0.037280727
Q7XQN7,-0.045223219,0.032103693,-0.001808423,-0.023850376
Q7XVV0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q7X6S6,0.000503578,0.017182426,0.010770126,0.0045147
Q2F905,-0.012334383,-0.034209598,0.008360037,-0.086726527
B9EWP3,-0.163155091,-0.170243979,-0.098508281,-0.124099973
Q5VQG4,0.017842056,0.171380779,0.026519227,0.022751251
Q69QJ7,-0.016273931,-0.036096277,-0.008796003,-0.009226462
Q6H7J6,0.016351493,0.181056844,0.060177545,0.027619649
Q6ZJD3,0.086648944,-0.021551427,0.019964692,0.085403774
Q7XKC8,0.019482699,0.023908755,0.017542076,0.022244047
Q7XR60,0.010062835,0.029646341,0.070741361,0.04975874
B9FE39,0.067302957,0.053883966,0.047315406,-0.027670945
Q84NJ4,-0.061466575,0.018344774,-0.077016363,-0.022741065
Q8RZA1,-0.032866531,-0.056376731,-0.031994322,-0.069356302
Q8S6N5,-0.022317281,-0.003028832,-0.049812114,0.002667925
Q6YZX6,0.017408446,0.100885175,0.032672507,0.011224818
Q7XPL2,-0.049795322,-0.073078264,-0.045817015,-0.042993253
B7EDV8,0.012052657,0.038011883,0.001178182,0.009790204
Q8W3D9,-0.134807379,-0.21889317,-0.007899908,-0.112006429
Q5N8G1,0.024176154,0.020698788,0.030986601,0.023587316
Q69TU6,0.151246715,-0.050747743,0.056460811,0.310588615
Q6K4E7,-0.053148208,-0.112472523,-0.091603263,-0.01234634
Q6K669,0.012885424,0.100540259,0.025474235,-0.005690827
Q84ST4,0.02013961,0.089555706,0.034075039,0.00859994
Q0DMV6,0.062068461,0.077916559,0.045562906,0.008803993
Q8H859,0.004453406,0.053982694,0.011716127,0.014166477
Q9AUR7,-0.009344156,-0.020698884,-0.037401192,0.000844871
Q6F6A2,0.029475722,0.041100689,-0.007621981,0.01221597
Q2RBM6,-0.021674677,-0.000374983,-0.09225146,-0.043435898
B9GBC9,0.070494718,-0.015701491,0.087848596,0.027723435
Q2RBI6,0.021596139,0.040163021,0.06647794,0.022859899
B6F2C1,-0.00218479,0.098579761,0.011976264,-0.014555576
Q2R8U3,0.000989002,0.024930364,0.022212992,-0.029181409
Q2R4M9,-0.003144791,-0.010225101,-0.035856057,-0.014864361
Q2R4C3,-0.02502414,0.070082973,-0.074394115,-0.0117872
Q2R3B2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2R2Z1,-0.003795113,-0.013525684,-0.005690844,0.015953005
Q2R2X4,0.113262961,-0.043759207,-0.141664902,0.056609904
Q2R1U5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2R1J7,-0.011356241,0.00825513,0.009641364,-0.000861033
Q2R0J6,-0.068382489,-0.125528587,-0.027877979,-0.068308743
Q2QZU4,-0.031818572,0.128747764,0.012746075,-0.026885339
Q2QYH1,-0.044288256,-0.097433183,-0.084604793,0.024597863
Q2QY08,0.003777469,0.029847477,0.040772748,-0.00859352
Q2QXZ6,-0.126363173,-0.122786374,-0.069189799,0.071478052
Q2QWJ5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QW48,0.001301895,0.062847915,0.014196743,-0.005598247
Q2QW46,-0.041559213,-0.057519554,-0.010554575,-0.044329283
Q2QV03,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QS12,-0.003108512,-0.000294511,-0.003527012,0.003527894
Q2QT30,-0.00087328,-0.114014263,-0.020564863,-0.03504287
Q0INM9,0.042323591,0.413550538,0.025757593,-0.020712254
Q2QRL6,0.012672359,0.010833793,0.016200829,-0.021519085
Q2QQ81,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QPR0,-0.137348106,-0.067966812,-0.132409596,-0.068580138
Q2QN87,0.028660493,0.01838958,0.031073803,0.010872125
Q2QN83,0.105635745,0.029155689,0.110632791,-0.072072564
Q2QP79,0.045288913,0.019694531,-0.013288256,-0.11696777
Q2QMM2,0.045278981,0.046414419,0.005757924,0.055765679
Q33B10,0.006580912,-0.003873255,-0.009238745,0.004061247
Q33AD9,0.031250271,0.048393397,0.027019828,0.03415838
Q338I6,-0.008920491,-0.014838213,-0.014136958,-0.009837434
Q33E23,-0.032239903,-0.005131217,-0.022064508,0.004743535
Q6AV34,-0.051095056,-0.06651234,-0.062133969,-0.022359607
Q27PX2,-0.037885247,-0.052475129,-0.09961807,0.027706766
Q8HCQ3,0.002465379,0.015382591,0.022412514,0.020431269
Q8HCM1,0.031391857,0.027607713,0.045272719,-0.006349662
A3AUK5,0.019387776,0.040482079,0.025679868,0.031947027
A3AYP1,-0.077302368,0.178563595,-0.04024055,-0.067522449
B9FDD1,0.007801346,-0.035734842,-0.005211369,-0.022381318
Q2F8Y5,-0.075148846,0.04178535,-0.000585309,-0.010455717
B7EKA4,0.083580141,-0.146248907,-0.054002631,0.012643933
Q10T34,-0.003750268,0.054304002,0.007535296,0.029648262
Q10SY0,-0.032137834,-0.121673331,-0.012853396,-0.055893029
Q10SS6,0.031746676,0.069050817,-0.001831954,0.023494377
Q10SD5,-0.058378163,-0.126685518,-0.146177709,-0.039147742
Q10RS5,-0.07129847,-0.27006489,-0.064978029,-0.014131061
Q10RM0,-0.066120881,0.123489723,0.047209697,-0.063115714
Q10RI5,0.020775906,0.06019322,-0.007185287,0.040286551
Q10R54,0.13716559,0.108840969,0.021393002,0.048541325
Q10QZ4,-0.038637049,-0.005908424,0.00172245,-0.021406158
Q10QY3,-0.013678528,-0.06183689,-0.006880895,0.065548096
Q10QV8,0.018286179,-0.00083778,-0.04828294,0.002464967
Q10QC5,0.054053516,0.000749128,0.004216065,0.051638128
Q10Q59,0.003875533,0.071164465,0.00237173,-0.006177313
Q10Q42,-0.045683248,-0.066046533,0.009270017,-0.067914081
Q10Q41,0.026473109,-0.090677459,0.009974615,0.007144456
Q10Q38,-0.076207202,0.145958519,-0.001816911,0.049429378
Q10PW4,0.023586891,0.004956518,0.019286431,0.00575961
B7EDJ0,-0.041365038,-0.059556864,-0.055671016,-0.038303899
Q9XJ29,-0.056962385,-0.017156724,-0.045742271,-0.030210636
Q10NM0,-0.025622361,0.005825936,-0.052731648,-0.037648088
Q10NL5,-0.027122002,0.029087678,-0.021605767,-0.008766643
Q10NA1,0.086567769,0.749956773,0.311204536,0.05636339
Q10N91,-0.080985746,-0.140869233,-0.151397074,-0.101751638
Q10N42,-0.013778981,-0.024101511,-0.034727642,0.05456333
Q84VE3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10MT7,-0.020100661,0.132059945,0.020086721,-0.010537928
Q10MT6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10MS4,-0.021719684,-0.01111816,-0.088077606,0.004473865
Q10MR0,-0.008737841,0.002482892,-0.006513975,0.011521941
Q10MQ2,0.000289047,-0.031010954,-7.42963E-05,-0.021038931
Q10MF6,0.004198505,0.009179678,0.015869509,0.01277429
Q10MB3,-0.028848715,-0.055510049,-0.025855523,-0.032486373
Q10LX6,-0.001219611,-0.050412082,0.01067532,-0.024591862
Q10LR5,-0.014491697,0.017739275,-0.011296689,-0.000112875
Q10LK7,-0.042836618,-0.016887805,-0.056017234,-0.068166445
Q10L34,-0.009130817,0.034967696,-0.002996309,-0.033943892
Q10KA7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10K80,-0.047889286,-0.006816377,-0.066334392,0.008725974
Q0DRB3,-0.049238365,-0.151127417,-0.074388112,-0.018454127
Q10JZ2,0.02370286,0.001241134,0.010703816,-0.033676885
Q10JU7,0.00891873,0.034076097,-0.010695504,-0.001254749
Q10JT5,0.006428256,-0.043448785,-0.045614188,0.007929072
Q10JD1,-0.036366259,0.00104038,-0.047376967,-0.018967594
Q6AUV1,0.059758017,0.238884003,0.052404987,0.020816526
Q10J61,0.001683694,0.142090652,-0.062481769,-0.193915113
Q10HX0,-0.076647587,-0.003620687,-0.064477968,-0.015459784
Q75G91,-0.028798016,0.014662528,-0.016563813,-0.040332202
Q10HJ1,-0.002580927,-0.064887088,0.094858283,-0.027964501
Q10HI8,0.011228002,0.021429991,0.004843609,0.011891478
Q10HC8,0.032109189,0.038310666,0.061966035,-0.004668335
Q10H75,0.025171083,0.017884743,-0.001820246,0.026133018
Q10GW1,-0.017396939,0.008740281,0.000228295,-0.007137713
Q10GR1,0.001845365,-0.019817276,0.030702475,-0.05140379
Q10G68,0.048681284,-0.127013532,-0.043757275,0.014439218
Q10FT7,0.0599778,0.032440052,0.027072344,0.05689213
Q10FJ2,-0.068545357,0.030834216,-0.097515688,-0.012345317
Q10FE5,0.01647759,0.007168544,0.105472224,-0.047263406
Q9AUK4,0.069871149,0.005397708,0.034707703,-0.001693626
Q10DR8,0.015917348,-0.001081575,-0.016402865,0.01428855
Q10DG3,-0.06657924,-0.110971574,-0.18646101,-0.040883194
Q10D21,0.024734967,0.075468058,0.009530896,0.003456451
Q10CK4,-0.005019945,-0.0935829,0.039353393,-0.070855501
Q10EQ6,0.027077167,-0.046187671,-0.031609841,0.068669359
Q94GH8,0.0139731,-0.031901523,0.010060431,-0.008960764
Q6F378,-0.035173978,-0.006932184,-0.03319464,-0.028124215
Q10BJ6,0.035040268,-0.018988054,-0.005455788,0.020925619
Q84TA0,0.03001779,0.02504951,0.014000871,0.034628111
Q10B70,-0.02550728,-0.031727846,-0.109025078,-0.048539298
Q10AQ5,0.000322318,0.032079704,-0.033785942,-0.05261564
Q10AM8,-0.044365391,0.073758368,-0.002288929,-0.105100341
Q852C5,0.036893625,-0.011825883,0.004514561,0.009594198
Q10AH9,-0.027544505,-0.049348952,0.013514131,-0.03247457
Q10A80,0.030343465,0.047658059,0.005930636,0.00829068
Q2QYY2,-0.028370488,-0.167535758,-0.065553479,0.006817811
A3CE59,0.007383611,-0.087928566,-0.026978561,-0.002682505
Q2QYQ2,-0.03865793,-0.034737494,-0.044236386,-0.00371147
H2KX77,0.027567878,0.056454422,0.014937931,0.005133521
Q2QYD0,0.043363849,-0.040957059,0.033114455,-0.026429711
H2KX75,-0.079529397,-0.00900274,-0.043175549,-0.038194775
Q2QXX6,-0.113652164,0.188946479,-0.045320363,-0.036986822
Q2QXT0,0.004491167,0.022291174,0.015283302,0.003357236
Q2QXI6,-0.024460809,-0.002095801,-0.015086529,-0.043577761
Q2QXF4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B7ER32,0.004703946,0.043107028,0.049591586,0.019747688
Q2QUI0,-0.050969775,-0.155594162,-0.029965361,-0.057517234
Q2QUH7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QU11,-0.020013652,0.082348351,0.020155639,-0.074002786
Q2QTC2,0.001671855,-0.113554527,-0.040188536,-0.012077906
H2KWR6,0.053691858,0.024432994,0.056076619,0.011124916
Q2QQ14,0.01814562,-0.079450265,-0.009488467,0.032229551
Q2QMN6,0.014013505,0.010922452,-0.002892277,0.006994885
Q2QME8,-0.005313395,0.101478844,0.004675689,0.048871817
Q2QLY6,0.083961284,0.062889708,0.078440663,0.038825345
H2KWT7,-0.024937176,-0.004444541,-0.026913013,-0.03480812
H2KWU8,-0.010761281,-0.035610832,-0.046643605,-0.020899257
H2KX68,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q42972,-0.014907463,0.046393916,-0.001868193,-0.051513614
Q2QLJ8,0.000751434,0.016726518,0.040093854,0.030808093
G3E4M9,-0.031186348,0.105636034,0.045329631,0.002593841
B7F8E6,0.0148425,0.014923808,0.01220585,0.005794499
Q2RAR7,-0.007421358,-0.007399864,0.024184712,-0.013307619
H2KWA8,-0.008884839,-0.08685472,-0.004445373,-0.00456701
Q53QG1,0.004606718,-0.010129252,0.011181654,0.002819515
Q2R903,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2R8J6,-0.142869982,-0.236849677,-0.088112579,0.045826314
H2KW09,0.022867529,0.011567635,0.039615103,0.040039731
Q2R6L9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
H2KWG3,0.019420967,0.016556802,0.016651787,0.007639844
H2KW76,0.061220089,0.167961669,0.047675254,-0.002423441
U5KNJ1,-0.015010732,-0.018334168,-0.093814446,-0.006342079
H2KW82,-0.003864675,-0.016526205,-0.010259512,0.022588598
Q2R2I4,-0.076851835,-0.15514704,-0.133762116,-0.052677958
Q2R2A6,0.001664943,-0.063108243,0.012158836,-0.032165379
Q2R1C1,0.015412639,0.023294083,0.009106773,0.007809792
H2KWA3,0.020787389,0.032430492,0.010304155,0.023425702
Q2R0P3,-0.010477729,0.05512302,0.01232834,0.037785304
Q5QN75,0.017147257,-0.010684572,0.003868718,0.001825419
Q076Q8,-0.027886164,-0.032098724,-0.014684782,0.014173117
P12124,0.047371164,-0.091333301,0.002552581,-0.028920921
O22386,-0.049045377,-0.032765583,0.015568337,-0.047103167
B9FTH9,-0.003267336,0.074332302,0.023985321,0.033951131
Q7XGA9,-0.035452098,-0.080351334,0.00895279,-0.042197435
Q33AG7,-0.044970691,-0.086113334,0.002957606,-0.03739157
Q339H4,0.006897239,-0.036084079,-0.01374782,-0.024870025
Q7F2L6,0.006982582,-0.020055663,0.027946342,-0.02448218
Q7G3E2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q8L574,0.035444485,-0.0023324,0.0162008,-0.010690381
Q7XE16,-0.008074867,0.0358369,0.022003537,0.079968198
Q337P3,-0.000499642,0.055650897,-0.00014283,-0.00686587
Q109L5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q7G2Q2,0.022610592,0.037857862,0.037081182,0.002166383
Q7XD45,-0.004989304,-0.030735512,-0.003093159,-0.007394028
Q337C3,0.016268265,0.00047808,-0.030576357,-0.002620674
Q108Z7,-0.031519402,-0.064902274,0.002062445,-0.063522198
Q108V8,0.029101819,0.051071753,0.040068235,0.030787836
Q7XBS2,-0.052367848,-0.157604332,-0.029234515,0.032394683
B7E4B8,0.012682304,-0.017014607,-0.00069538,-0.004108888
Q93X08,0.013290763,0.035878205,0.031095567,-0.033824923
Q84LK3,-0.004074374,0.004158278,-0.046413497,0.017840138
B7EWK0,-0.011058957,0.01618111,-0.001382686,-0.036898719
Q03200,-0.098257892,-0.149790521,-0.065134295,-0.122271983
A2ZNA8,0.065520196,0.089195219,0.025926193,0.017747366
Q657Y8,0.042213228,0.052338019,0.036756268,0.050583159
Q9FTN6,-0.144025668,-0.236327163,-0.21101997,-0.043896825
Q9FTN5,-0.092482842,-0.19973072,-0.132633497,-0.025224146
Q8W250,-0.000488587,-0.190987505,-0.042647077,-0.037280194
Q658B2,-0.001168763,0.02313589,0.021101503,-0.014839829
Q9ASK5,-0.014504881,0.270840134,0.020164069,-0.042261228
Q657T0,0.032632615,0.028468321,0.004869151,0.003886639
Q9LGP4,-0.03057295,-0.125314481,-0.06644914,-0.084747311
Q5ZEN1,-0.011496002,-0.003809753,-0.008057765,-0.012775578
Q9ARU4,0.009965326,-0.048473241,-0.009398134,-0.001847219
Q5ZCB1,-0.131753597,-0.087756951,-0.228406868,-0.070728492
Q5ZDZ8,0.02383657,0.029056396,0.019333199,-0.019732449
Q9FTR9,-0.20938913,-0.203251253,-0.301945492,-0.020058118
Q9LGA3,-0.011861362,0.018907648,-0.023377294,-0.021464362
Q0JR00,0.02333647,-0.027419452,0.006805091,0.021535584
Q9LGB2,-0.236246761,-0.176794194,-0.372360857,-0.153804202
E5D3J7,0.066088557,0.953929593,0.199047238,0.062694643
