Protein,x
"Q92569, A0A087WWA1",hsa04012 hsa04014 hsa04015 hsa04024 hsa04062 hsa04066 hsa04068 hsa04070 hsa04071 hsa04150 hsa04151 hsa04152 hsa04210 hsa04370 hsa04380 hsa04510 hsa04550 hsa04611 hsa04620 hsa04630 hsa04650 hsa04660 hsa04662 hsa04664 hsa04666 hsa04668 hsa04670 hsa04722 hsa04725 hsa04750 hsa04810 hsa04910 hsa04914 hsa04915 hsa04917 hsa04919 hsa04923 hsa04930 hsa04931 hsa04932 hsa04960 hsa04973 hsa05100 hsa05142 hsa05146 hsa05160 hsa05161 hsa05162 hsa05164 hsa05166 hsa05169 hsa05200 hsa05203 hsa05205 hsa05210 hsa05211 hsa05212 hsa05213 hsa05214 hsa05215 hsa05218 hsa05220 hsa05221 hsa05222 hsa05223 hsa05230 hsa05231
Q99570,hsa04140
Q8WYR1,hsa04012 hsa04014 hsa04015 hsa04024 hsa04062 hsa04066 hsa04068 hsa04070 hsa04071 hsa04150 hsa04151 hsa04152 hsa04210 hsa04370 hsa04380 hsa04510 hsa04550 hsa04611 hsa04620 hsa04630 hsa04650 hsa04660 hsa04662 hsa04664 hsa04666 hsa04668 hsa04670 hsa04722 hsa04725 hsa04750 hsa04810 hsa04910 hsa04914 hsa04915 hsa04917 hsa04919 hsa04923 hsa04930 hsa04931 hsa04932 hsa04960 hsa04973 hsa05100 hsa05142 hsa05146 hsa05160 hsa05161 hsa05162 hsa05164 hsa05166 hsa05169 hsa05200 hsa05203 hsa05205 hsa05210 hsa05211 hsa05212 hsa05213 hsa05214 hsa05215 hsa05218 hsa05220 hsa05221 hsa05222 hsa05223 hsa05230 hsa05231
Q5UE93,
P26678,hsa04020 hsa04022 hsa04024 hsa04261 hsa04919 hsa05414
Q53H76,hsa04014
Q9Y263,hsa04141
P04054,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
P14555,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q5R387,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9UNK4,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9NZK7,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9BZM2,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9NZ20,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
P47712,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04010 hsa04014 hsa04270 hsa04370 hsa04611 hsa04664 hsa04724 hsa04726 hsa04730 hsa04750 hsa04912 hsa04913 hsa04921 hsa05231
Q9UP65,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04010 hsa04014 hsa04270 hsa04370 hsa04611 hsa04664 hsa04724 hsa04726 hsa04730 hsa04750 hsa04912 hsa04913 hsa04921 hsa05231
Q86XP0,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04010 hsa04014 hsa04270 hsa04370 hsa04611 hsa04664 hsa04724 hsa04726 hsa04730 hsa04750 hsa04912 hsa04913 hsa04921 hsa05231
Q3MJ16,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04010 hsa04014 hsa04270 hsa04370 hsa04611 hsa04664 hsa04724 hsa04726 hsa04730 hsa04750 hsa04912 hsa04913 hsa04921 hsa05231
Q68DD2,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04010 hsa04014 hsa04270 hsa04370 hsa04611 hsa04664 hsa04724 hsa04726 hsa04730 hsa04750 hsa04912 hsa04913 hsa04921 hsa05231
P39877,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
O60733,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04750
Q13093,hsa00565 hsa01100 hsa01130
O15496,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9BZM1,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q9BX93,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04270 hsa04972 hsa04975
Q8NCC3,hsa00564 hsa04142
P53816,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04014 hsa04923
A6NC86,
Q13018,hsa04145 hsa05152
Q6P4A8,
Q8NHP8,
Q6P1J6,hsa00564 hsa00565 hsa00590 hsa00591 hsa00592 hsa01100 hsa04977
Q9NQ66,hsa00562 hsa01100 hsa04015 hsa04020 hsa04022 hsa04062 hsa04070 hsa04071 hsa04261 hsa04270 hsa04310 hsa04540 hsa04611 hsa04713 hsa04720 hsa04723 hsa04724 hsa04725 hsa04726 hsa04728 hsa04730 hsa04750 hsa04911 hsa04912 hsa04915 hsa04916 hsa04918 hsa04919 hsa04921 hsa04922 hsa04924 hsa04925 hsa04961 hsa04970 hsa04971 hsa04972 hsa05010 hsa05016 hsa05142 hsa05143 hsa05146 hsa05200
Q01970,hsa00562 hsa01100 hsa04015 hsa04020 hsa04022 hsa04062 hsa04070 hsa04071 hsa04261 hsa04270 hsa04310 hsa04540 hsa04611 hsa04713 hsa04720 hsa04723 hsa04724 hsa04725 hsa04726 hsa04728 hsa04730 hsa04750 hsa04911 hsa04912 hsa04915 hsa04916 hsa04918 hsa04919 hsa04921 hsa04922 hsa04924 hsa04925 hsa04961 hsa04970 hsa04971 hsa04972 hsa05010 hsa05016 hsa05142 hsa05143 hsa05146 hsa05200
Q15147,hsa00562 hsa01100 hsa04015 hsa04020 hsa04022 hsa04062 hsa04070 hsa04071 hsa04261 hsa04270 hsa04310 hsa04540 hsa04611 hsa04713 hsa04720 hsa04723 hsa04724 hsa04725 hsa04726 hsa04728 hsa04730 hsa04750 hsa04911 hsa04912 hsa04915 hsa04916 hsa04918 hsa04919 hsa04921 hsa04922 hsa04924 hsa04925 hsa04961 hsa04970 hsa04971 hsa04972 hsa05010 hsa05016 hsa05142 hsa05143 hsa05146 hsa05200
P51178,hsa00562 hsa01100 hsa04020 hsa04070 hsa04919
Q8N3E9,hsa00562 hsa01100 hsa04020 hsa04070 hsa04919
Q9BRC7,hsa00562 hsa01100 hsa04020 hsa04070 hsa04919
Q9P212,hsa00562 hsa01100 hsa04014 hsa04015 hsa04020 hsa04024 hsa04070 hsa04919 hsa05205
Q4KWH8,hsa00562 hsa01100
O75038,hsa00562 hsa01100
P19174,hsa00562 hsa01100 hsa04012 hsa04014 hsa04015 hsa04020 hsa04064 hsa04066 hsa04070 hsa04370 hsa04650 hsa04660 hsa04664 hsa04666 hsa04670 hsa04722 hsa04750 hsa04919 hsa05110 hsa05120 hsa05200 hsa05205 hsa05206 hsa05214 hsa05223 hsa05231
Q15111,hsa04727
Q9UPR0,
Q86YW0,hsa00562 hsa01100 hsa04020 hsa04070 hsa04114 hsa04919
Q8IV08,hsa00564 hsa00565 hsa01100
Q96BZ4,hsa00564 hsa00565 hsa01100
Q8N7P1,
Q8N2A8,
Q13393,hsa00564 hsa00565 hsa01100 hsa04014 hsa04024 hsa04071 hsa04144 hsa04666 hsa04724 hsa04912 hsa05231
O14939,hsa00564 hsa00565 hsa01100 hsa04014 hsa04024 hsa04071 hsa04144 hsa04666 hsa04724 hsa04912 hsa05231
O14494,hsa00561 hsa00564 hsa00565 hsa00600 hsa01100 hsa04666 hsa04975 hsa05231
O43688,hsa00561 hsa00564 hsa00565 hsa00600 hsa01100 hsa04666 hsa04975 hsa05231
O14495,hsa00561 hsa00564 hsa00565 hsa00600 hsa01100 hsa04666 hsa04975 hsa05231
Q5VZY2,
Q8NEB5,
Q8IY26,
Q8NBV4,
Q8TBJ4,
Q96GM1,
Q6T4P5,
Q7Z2D5,
Q32ZL2,
O15162,
Q9NRY7,
Q9NRY6,
Q9NRQ2,
A0PG75,
Q9H008,hsa00190
Q92871,hsa00051 hsa00520 hsa01100
O15305,hsa00051 hsa00520 hsa01100
Q15126,hsa00900 hsa01100 hsa04146
Q96CD2,hsa00770 hsa01100
Q9HAB8,hsa00770 hsa01100
Q15121,
Q9NWQ8,
Q06203,hsa00230 hsa00250 hsa01100 hsa01130
P60891,hsa00030 hsa00230 hsa01100 hsa01130 hsa01200 hsa01230
P21108,hsa00030 hsa00230 hsa01100 hsa01130 hsa01200 hsa01230
P11908,hsa00030 hsa00230 hsa01100 hsa01130 hsa01200 hsa01230
Q14558,
O60256,
Q9NRG1,
P22234,hsa00230 hsa01100 hsa01130
O15067,hsa00230 hsa01100 hsa01130
P22102,hsa00230 hsa00670 hsa01100 hsa01130
Q16816,hsa04020 hsa04910 hsa04922
P15735,hsa04020 hsa04910 hsa04922
P46020,hsa04020 hsa04910 hsa04922
P46019,hsa04020 hsa04910 hsa04922
P11217,hsa00500 hsa01100 hsa04910 hsa04922 hsa04931
P11216,hsa00500 hsa01100 hsa04910 hsa04922 hsa04931
Q9H814,hsa03013
O15172,
P78330,hsa00260 hsa01100 hsa01130 hsa01200 hsa01230
Q8IV42,hsa00450 hsa00970
Q96BW5,
Q7Z2X4,
Q96FC7,
Q92561,
O14832,hsa04146
Q5SRE7,
Q9Y6V0,hsa04911
Q92508,
Q9H5I5,
Q96JS3,
Q6P3X8,
Q96DM1,
Q8N414,
Q9H307,hsa03013 hsa03015
Q9P0Z9,hsa00260 hsa00310 hsa01100 hsa04146
O00625,
Q5JRX3,
P53801,
O95997,hsa04110 hsa04114 hsa05166
Q9NZH5,hsa04110 hsa04114 hsa05166
Q9NZH4,
Q96J94,hsa04320
Q8TC59,hsa04320
Q7Z3Z3,hsa04320
Q7Z3Z4,hsa04320
Q6UQ28,
Q9HBJ0,
Q8WY50,
Q9NZF1,
A8MTW9,
Q5JTB6,
P49763,hsa04014 hsa04015 hsa04151 hsa04510 hsa05200
Q13835,
Q99959,hsa05412
Q9Y446,
Q99569,
Q9BX97,
P00750,hsa04610 hsa05202
Q03405,hsa04610 hsa05205
P00749,hsa04064 hsa04610 hsa05202 hsa05205 hsa05206
Q9HBL7,
"Q02325, Q15195",
Q9Y342,
Q14651,
P13797,
P68402,hsa00565 hsa01100
Q15102,hsa00565 hsa01100
P43034,hsa00565 hsa01100
P25105,hsa04020 hsa04080 hsa05150
P16284,hsa04514 hsa04670 hsa05144
Q9NRA1,hsa04014 hsa04015 hsa04151 hsa04510 hsa04540 hsa04810 hsa05215 hsa05218 hsa05231
Q9GZP0,hsa04014 hsa04015 hsa04151 hsa04510 hsa04540 hsa04810 hsa05215 hsa05218 hsa05231
P16234,hsa04010 hsa04014 hsa04015 hsa04020 hsa04144 hsa04151 hsa04510 hsa04540 hsa04810 hsa05166 hsa05200 hsa05206 hsa05214 hsa05215 hsa05218 hsa05230 hsa05231
P09619,hsa04010 hsa04014 hsa04015 hsa04020 hsa04151 hsa04510 hsa04540 hsa04810 hsa05166 hsa05200 hsa05206 hsa05214 hsa05215 hsa05218 hsa05230 hsa05231
Q15198,
P04085,hsa04010 hsa04014 hsa04015 hsa04151 hsa04510 hsa04540 hsa04810 hsa05166 hsa05200 hsa05202 hsa05206 hsa05214 hsa05215 hsa05218 hsa05231
P01127,hsa04010 hsa04014 hsa04015 hsa04151 hsa04510 hsa04540 hsa04810 hsa05166 hsa05200 hsa05206 hsa05211 hsa05214 hsa05215 hsa05218 hsa05231
Q5VY43,
P10720,hsa04060 hsa04062
P02776,hsa04060 hsa04062
Q9NYT0,
Q9BQI7,hsa04144
Q9NYI0,hsa04144
Q8NDX1,hsa04144
A5PKW4,hsa04144
Q96S99,
Q9H8W4,
Q9Y4G2,
Q8IWE5,hsa05132
Q9ULL1,
Q9H7P9,
A1L390,
Q58EX7,
Q96PX9,
O94827,hsa05200
Q3KR16,
Q6ZR37,
A6NEE1,
Q9HB21,
Q9HB19,
Q9HB20,
Q9H4M7,
Q9HAU0,
Q9Y2H5,
Q6IQ23,
O95397,
Q96JA3,
Q9UF11,
Q96CS7,
Q9NW61,
Q6ZWE6,
Q494U1,
Q53GL0,
Q8TD55,
Q5SXH7,
Q8WWQ0,
Q8WV24,
Q53GA4,
Q9Y5J5,
Q86UU1,
Q86SQ0,
Q6NSJ2,
Q9ULM0,
Q8IVE3,
Q7Z736,
P08567,
Q15149,
P21246,
Q9UIW2,hsa04360
O75051,hsa04360
P51805,hsa04360
Q9HCM2,
O43157,hsa04360
O15031,hsa04360
Q9ULL4,hsa04360
O60486,hsa04360
Q9Y4D7,
Q8IUK5,
Q6UX71,
Q9NZ53,
O00592,
Q6PEZ8,
Q7Z5L7,
Q86YL7,
Q9P215,
Q7Z3K3,
Q6DKI7,
P15151,hsa04514
P53350,hsa04068 hsa04110 hsa04114 hsa04914
Q9NYY3,hsa04068
Q9H4B4,hsa04068 hsa05152
O00444,hsa04068
Q496M5,
Q6PIY7,
Q8NDF8,hsa03018
Q5XG87,hsa03018
Q5JQF8,hsa03013 hsa03015 hsa03018
Q4VXU2,hsa03013 hsa03015 hsa03018
P11940,hsa03013 hsa03015 hsa03018
Q9H361,hsa03013 hsa03015 hsa03018
P0CB38,hsa03013 hsa03015 hsa03018
Q13310,hsa03013 hsa03015 hsa03018
Q96DU9,hsa03013 hsa03015 hsa03018
Q9BPZ3,
Q9ULR5,
A6NDY0,hsa03015 hsa05164
Q86U42,hsa03015 hsa05164
P51003,hsa03015
Q9NRJ5,hsa03015
Q9BWT3,hsa03015
O95453,hsa03018
Q9UGN5,hsa03410
Q53GL7,
Q9NR21,
Q9H0J9,
Q460N5,
Q460N3,
Q8N5Y8,
Q9Y6F1,hsa03410
Q9UKK3,hsa03410
Q2NL67,
Q8N3A8,
Q8IXQ6,
Q15365,hsa03040
Q15366,
P57721,
P57723,
Q8TBY8,
Q6P1K2,
Q6QHF9,hsa04146
Q86U86,
Q9BSM1,hsa04550
P35227,hsa04550
Q3KNV8,hsa04550
Q86SE9,hsa04550
Q9BYE7,hsa04550
P08F94,
Q86WI1,
Q9NTG1,
Q8TDX9,
Q7Z442,
Q7Z443,
P98161,
Q9P0L9,
Q9NZM6,
Q13563,
O60828,hsa03040
P78364,
Q8IXK0,
Q8NDX5,
Q6NZI2,
P01833,hsa04672
Q96T60,
Q10472,hsa00512 hsa01100
Q86SR1,hsa00512 hsa01100
Q8NCW6,hsa00512 hsa01100
Q8IXK2,hsa00512 hsa01100
Q8IUC8,hsa00512 hsa01100
Q96FL9,hsa00512 hsa01100
Q8N3T1,hsa00512 hsa01100
Q8N428,hsa00512 hsa01100
Q6P9A2,hsa00512 hsa01100
Q10471,hsa00512 hsa01100
Q14435,hsa00512 hsa01100
Q8N4A0,hsa00512 hsa01100
Q7Z7M9,hsa00512 hsa01100
Q8NCL4,hsa00512 hsa01100
Q86SF2,hsa00512 hsa01100
Q9NY28,hsa00512 hsa01100
Q9HCQ5,hsa00512 hsa01100
Q7Z4T8,hsa00512 hsa01100
Q49A17,hsa00512 hsa01100
P26599,
Q9UKA9,
O95758,
Q8TCS8,hsa00230 hsa00240 hsa03018
Q9BVG4,
Q9HBU9,
Q9HBV1,
Q9H237,hsa04310
Q75T13,hsa00563 hsa01100
Q9UHJ9,
Q96FM1,
Q12791,hsa04022 hsa04270 hsa04911 hsa04924 hsa04970 hsa04972
Q16558,hsa04022 hsa04270 hsa04911
Q9Y691,hsa04022 hsa04270 hsa04911
Q9NPA1,hsa04022 hsa04270 hsa04911
Q86W47,hsa04022 hsa04270 hsa04911
Q92952,hsa04911
Q9H2S1,hsa04726 hsa04911 hsa04976
Q9UGI6,hsa04911
O15554,hsa04911 hsa04970 hsa04974
A8MYU2,hsa04022 hsa04270 hsa04911
Q9P0J7,
Q8N5I3,
Q719H9,
Q9H3F6,
Q693B1,
Q96CX2,
Q8WZ19,
Q9BQ13,
Q96SI1,
Q68DU8,
Q8N5Z5,
Q6PI47,
Q17RG1,
Q14681,
Q7Z5Y7,
Q4G0X4,
Q9Y597,
Q8WVF5,
Q9NXV2,
Q8NC69,
Q96MP8,
Q6ZWB6,
Q7L273,
Q5JUK3,
Q6UVM3,
O00180,
P57789,hsa04971
Q9HB15,
Q9HB14,
Q9H427,
Q96T55,
Q96T54,
Q7Z418,
O95069,hsa04971
O14649,hsa04925
Q9NYG8,
O95279,hsa04974
Q9Y257,
Q9Y2U2,
Q9NPC2,hsa04925
Q9NZI2,
Q9NS61,
Q9Y2W7,
Q6PIL6,
Q9H3M0,
Q9UIX4,
Q9UJ96,
Q8TAE7,
Q8TDN1,
Q96KK3,
Q9ULS6,
Q9BQ31,
Q6PIU1,
Q8TDN2,
Q09470,
Q16322,
P16389,
P22001,
P22459,
P22460,
P17658,
Q96RP8,
Q14722,
Q13303,
O43448,
Q14721,
Q92953,
P48547,
Q96PR1,
Q14003,
Q03721,
Q9NSA2,
Q9NZV8,hsa04726
Q9UK17,
P15382,hsa04261
A0A087WTH5,
Q9Y6J6,hsa04971
Q9Y6H6,hsa04974
Q8WWG9,
Q9UJ90,
O95259,
Q12809,
Q9ULD8,
Q9UQ05,
Q8NCM2,
Q9H252,
Q9NS40,
Q96L42,
P48048,hsa04960 hsa04971
P78508,hsa04971
Q14654,hsa04911 hsa04930
Q14500,hsa04725 hsa04921
O60928,hsa04974
Q9UNX9,hsa04725 hsa04921
Q99712,hsa04971
Q9NPI9,hsa04971
B7U540,
P63252,hsa04725 hsa04921 hsa04924 hsa04971
P48549,hsa04713 hsa04723 hsa04724 hsa04725 hsa04726 hsa04728 hsa04915 hsa04921 hsa05032
P48050,hsa04725 hsa04921
P48544,hsa04713 hsa04723 hsa04726 hsa04728 hsa04915 hsa04921 hsa05032
P48051,hsa04713 hsa04723 hsa04725 hsa04726 hsa04727 hsa04728 hsa04915 hsa04921 hsa05032
Q15842,hsa04022
Q92806,hsa04713 hsa04723 hsa04726 hsa04728 hsa04915 hsa04921 hsa05032
P51787,hsa04261 hsa04725 hsa04971 hsa04972 hsa04974 hsa05110
O43526,hsa04725
O43525,hsa04725
P56696,hsa04725
Q9NR82,hsa04725
Q8NG27,
O43164,
Q6ISU1,hsa04330 hsa05202
P12018,
Q9UKI3,
Q99633,hsa03040
Q9UMS4,hsa03040 hsa04120
O43395,hsa03040
Q8WWY3,hsa03040
Q8NAV1,hsa03040
Q5VTL8,hsa03040
Q86UA1,
O43172,hsa03040
O75400,hsa03040
Q6NWY9,hsa03040
Q13523,
P78395,
O60925,
Q9UHV9,
Q9NQP4,
Q99471,
O15212,
P11464,
Q9UQ72,
P11465,
Q16557,
Q00888,
Q15238,
Q00889,
Q13046,
Q9UQ74,
Q00887,
Q6P2M8,
Q8WVV4,
P40967,
Q5T2R2,hsa00900
Q86YH6,hsa00900
Q8NBM8,
Q9UHG3,hsa00900 hsa01130
Q13519,
P49768,hsa04310 hsa04330 hsa04722 hsa05010
P49810,hsa04330 hsa04722 hsa05010
Q9H300,
Q9NZ42,hsa04330 hsa05010
Q9Y3D7,
Q96MT3,hsa04310
Q7Z3G6,hsa04310
O43900,
Q2TBC4,
Q8TCI5,
P49642,hsa00230 hsa00240 hsa01100 hsa03030
Q96LW4,
Q86SH4,
Q9UKY0,
"F7VJQ1, P04156",hsa05020
Q96IZ0,
Q16048,
Q9BQD1,
P20382,
P02775,hsa04060 hsa04062
I0J062,
Q9UKZ9,
Q15113,
Q02809,hsa00310
O00469,hsa00310
O60568,hsa00310 hsa00514
P01213,hsa05030 hsa05031 hsa05034
P01210,
P07737,hsa04015 hsa04810 hsa05131 hsa05132
P35080,hsa04015 hsa04810 hsa05131 hsa05132
P60673,hsa04015 hsa04810 hsa05131 hsa05132
Q8NHR9,hsa04015 hsa04810 hsa05131 hsa05132
P20142,
P09466,
Q8WXW3,
O00264,
O15173,
P06401,hsa04114 hsa04914
Q6TCH7,
Q8N4S7,
Q9NXK6,
Q6TCH4,
Q86WK9,
Q8TEZ7,
Q6ZVX9,
Q9BQ51,hsa04514
Q15116,hsa04514 hsa04660
Q9BUL8,
Q14690,
Q9BRP1,
Q16342,
Q53EL6,hsa05205 hsa05206
O14737,
Q8WUM4,hsa04144
O75340,
Q8N8D1,
Q00LT1,
Q99623,
P35232,
P58294,
Q9HC23,
Q8TCW9,
Q8NFJ6,
P12273,
P16471,hsa04060 hsa04080 hsa04151 hsa04630 hsa04917
Q9HCU5,hsa04141
P49683,hsa04080
P81277,
P01236,hsa04060 hsa04080 hsa04151 hsa04630 hsa04917
Q9UQ80,
P51888,
Q86XN7,
Q86WR7,
Q2NL68,
Q6PGN9,
O43272,hsa00330 hsa01100 hsa01130
Q9UF12,hsa00330 hsa01100
Q96HE9,
Q9ULL5,
Q9NZ81,
Q5THK1,
Q9BWN1,
Q9BU68,
Q8IV56,
Q569H4,
Q8N4B5,
A6NJB7,
"P86480, P86496, P86478, P86481, P86479",
Q8IZ63,
"E9PI22, P0DMB1",
A6NEV1,
Q6ZRT6,
Q6ZRP0,
Q96S07,
Q8N8Z3,
Q6MZM9,
P0C7W0,
P79522,
Q53SZ7,
B1ATL7,
A8MZF0,
Q9NV39,
P0CG20,
Q9H6K5,
Q16378,
Q6MZQ0,
Q8TB68,
Q5T870,
Q96NZ9,
O14668,
O14669,
Q9BZD7,
Q9BZD6,
E7EW31,
Q96M27,
P48634,
Q5JSZ5,
Q9Y520,
Q86XR5,
Q12796,
Q9NPJ4,
P04280,hsa04970
P02812,hsa04970
Q04118,
P10163,
P02810,hsa04970
Q99946,
Q7Z6L0,
Q5FWE3,
C9JH25,
Q9H606,
O94903,
Q8IZL8,
C9JFL3,
O43586,hsa04621
Q9H939,
Q32P28,
Q8IVL5,
Q8IVL6,
Q92791,
P13674,hsa00330 hsa01100
O15460,hsa00330 hsa01100
Q7Z4N8,hsa00330 hsa01100
P07237,hsa04141
Q9NXG6,
P48147,hsa04614
Q4J6C6,
Q7L3T8,hsa00970
A6NEY8,
P42785,hsa04614 hsa04974
O43490,hsa05202
Q8N271,
P29590,hsa04120 hsa04144 hsa05164 hsa05168 hsa05200 hsa05202 hsa05221
P01189,hsa04916 hsa04920
P05165,hsa00280 hsa00630 hsa00640 hsa01100 hsa01130 hsa01200
P05166,hsa00280 hsa00630 hsa00640 hsa01100 hsa01130 hsa01200
Q9UHG2,
P29120,
P16519,
Q6UW60,
Q92824,
P29122,
Q16549,
Q8NBP7,
P07602,hsa04142
Q6NUJ1,hsa04142
Q92786,
Q3B8N5,
Q9Y5Y4,
Q13258,hsa04080
P41222,hsa00590 hsa01100
P34995,hsa04020 hsa04080 hsa05200
P43116,hsa04024 hsa04080 hsa04750 hsa04924 hsa05200
P43115,hsa04020 hsa04024 hsa04080 hsa04923 hsa05200
P35408,hsa04080 hsa04750 hsa04924 hsa05200
E9PB15,
Q15185,hsa00590 hsa01100
O14684,hsa00590 hsa01100
P43088,hsa04020 hsa04080
Q9P2B2,
P43119,hsa04080 hsa04270 hsa04611
Q16647,hsa00590 hsa01100
Q14914,
Q8N8N7,
P23219,hsa00590 hsa01100 hsa04611 hsa04726 hsa04923
P35354,hsa00590 hsa01100 hsa04064 hsa04370 hsa04668 hsa04723 hsa04726 hsa04913 hsa04921 hsa04923 hsa05140 hsa05200 hsa05204 hsa05206 hsa05222
Q9GZY1,
Q8WXA2,
Q6UY27,
B3GLJ2,
P0C8F1,
Q6UWI2,
Q96KF2,
D3DTV9,
O43653,
Q969W9,
Q86YD1,
P04553,
P04554,
Q9NNZ6,
Q9BSG0,
P07477,hsa04080 hsa04972 hsa04974 hsa05164
P56730,
Q9NQE7,
P07478,hsa04080 hsa04972 hsa04974 hsa05164
Q9Y6M0,
Q9GZN4,
O95084,
Q9BQR3,
A6NIE9,
Q8NHM4,
P35030,hsa04080 hsa04972 hsa04974 hsa05164
Q8NF86,
Q8N3Z0,
Q5K4E3,
A4D1T9,
A1L453,
Q7RTY9,
Q7Z5A4,
Q7RTY3,
E5RG02,
A8MTI9,
Q7RTY5,
Q9UI38,
A0A1B0GVH4,
Q2L4Q9,
Q6PEW0,
Q6UWB4,
P0CW18,
Q6UWY2,
Q8IYP2,
Q16651,
Q9BRP4,
P62191,hsa03050 hsa05169 hsa05203
P35998,hsa03050 hsa05169
P17980,hsa03050 hsa05169
P43686,hsa03050 hsa05169
P62195,hsa03050 hsa05169
O75832,
O00231,hsa03050 hsa05169
O00232,hsa03050 hsa05169
Q9UNM6,hsa03050 hsa05169
O00487,hsa03050 hsa05169
P55036,hsa03050 hsa05169
Q16401,
P51665,hsa03050 hsa05169
P48556,hsa03050 hsa05169
O00233,
Q06323,hsa03050 hsa04612
Q9UL46,hsa03050 hsa04612
P61289,hsa03050 hsa04612 hsa05160
Q14997,hsa03050
O95456,
Q969U7,
Q9BT73,
Q5JS54,
Q92530,hsa03050
Q9Y244,hsa03050
P25786,hsa03050
P25788,hsa03050
P25789,hsa03050
P28066,hsa03050
P60900,hsa03050
O14818,hsa03050
Q8TAA3,hsa03050
P40306,hsa03050
A5LHX3,hsa03050
P49721,hsa03050
P49720,hsa03050
P28070,hsa03050
P28074,hsa03050
P28072,hsa03050
Q99436,hsa03050
P28062,hsa03050
P28065,hsa03050
Q9NUX5,
Q9UNN8,
P04070,hsa04610
Q9H488,hsa00514
Q8NBL1,hsa00514
Q8WZA1,
Q8NAT1,
Q9Y6A1,hsa00514
Q9UKY4,hsa00514
P22891,
O75569,
Q99873,hsa04068 hsa04922
P55345,
O60678,
Q96LA8,
Q9NVM4,
Q9NR22,
Q6P2P2,
Q13087,
Q14554,
Q15084,hsa04141
Q8N807,
P53609,
O75925,hsa04120 hsa04630 hsa05160
O75928,hsa04120 hsa04630
Q9Y6X2,hsa04120 hsa04630
Q8N2W9,hsa04064 hsa04120 hsa04630
Q9NRD5,
Q8NCQ7,
P61925,hsa05034
Q9C010,
Q9Y2B9,
Q13131,hsa04068 hsa04140 hsa04150 hsa04151 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
P54646,hsa04068 hsa04140 hsa04150 hsa04151 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
Q9Y478,hsa04068 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
O43741,hsa04068 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
P54619,hsa04068 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
Q9UGJ0,hsa04068 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
Q9UGI9,hsa04068 hsa04152 hsa04710 hsa04910 hsa04920 hsa04921 hsa04922 hsa04931 hsa04932 hsa05410
